root,verb_form,verb_form_label,pattern,nuance_korean,arabic_word,meaning_korean,verified
م-س-ت,2,2형,فَعَّلَ,사동/강조,مَسَّتَ,,Y
م-س-ت,3,3형,فَاعَلَ,상호동작,مَاسَتَ,,Y
م-س-ت,4,4형,أَفْعَلَ,사역형,أَمْسَتَ,,Y
م-س-ت,5,5형,تَفَعَّلَ,재귀(2형),تَمَسَّتَ,,N
م-س-ت,6,6형,تَفَاعَلَ,상호재귀,تَمَاسَتَ,,Y
م-س-ت,7,7형,اِنْفَعَلَ,수동형,اِنْمَسَتَ,,N
م-س-ت,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَسَتَ,,N
م-س-ت,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْسَتَ,,N
م-س-ج,1,1형,فَعَلَ,기본형,مَسَجَ,,N
م-س-ج,2,2형,فَعَّلَ,사동/강조,مَسَّجَ,,N
م-س-ج,3,3형,فَاعَلَ,상호동작,مَاسَجَ,,N
م-س-ج,4,4형,أَفْعَلَ,사역형,أَمْسَجَ,,N
م-س-ج,5,5형,تَفَعَّلَ,재귀(2형),تَمَسَّجَ,,N
م-س-ج,6,6형,تَفَاعَلَ,상호재귀,تَمَاسَجَ,,N
م-س-ج,7,7형,اِنْفَعَلَ,수동형,اِنْمَسَجَ,,N
م-س-ج,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَسَجَ,,N
م-س-ج,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْسَجَ,,N
م-ش-ج,1,1형,فَعَلَ,기본형,مَشَجَ,,Y
م-ش-ج,2,2형,فَعَّلَ,사동/강조,مَشَّجَ,,Y
م-ش-ج,3,3형,فَاعَلَ,상호동작,مَاشَجَ,,N
م-ش-ج,4,4형,أَفْعَلَ,사역형,أَمْشَجَ,,N
م-ش-ج,5,5형,تَفَعَّلَ,재귀(2형),تَمَشَّجَ,,N
م-ش-ج,6,6형,تَفَاعَلَ,상호재귀,تَمَاشَجَ,,N
م-ش-ج,7,7형,اِنْفَعَلَ,수동형,اِنْمَشَجَ,,N
م-ش-ج,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَشَجَ,,N
م-ش-ج,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْشَجَ,,N
م-ش-ه,1,1형,فَعَلَ,기본형,مَشَهَ,,Y
م-ش-ه,2,2형,فَعَّلَ,사동/강조,مَشَّهَ,,Y
م-ش-ه,3,3형,فَاعَلَ,상호동작,مَاشَهَ,,N
م-ش-ه,4,4형,أَفْعَلَ,사역형,أَمْشَهَ,,Y
م-ش-ه,5,5형,تَفَعَّلَ,재귀(2형),تَمَشَّهَ,,Y
م-ش-ه,6,6형,تَفَاعَلَ,상호재귀,تَمَاشَهَ,,Y
م-ش-ه,7,7형,اِنْفَعَلَ,수동형,اِنْمَشَهَ,,Y
م-ش-ه,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَشَهَ,,N
م-ش-ه,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْشَهَ,,N
م-ص-ر,1,1형,فَعَلَ,기본형,مَصَرَ,,Y
م-ص-ر,2,2형,فَعَّلَ,사동/강조,مَصَّرَ,,Y
م-ص-ر,3,3형,فَاعَلَ,상호동작,مَاصَرَ,,Y
م-ص-ر,4,4형,أَفْعَلَ,사역형,أَمْصَرَ,,N
م-ص-ر,5,5형,تَفَعَّلَ,재귀(2형),تَمَصَّرَ,,Y
م-ص-ر,6,6형,تَفَاعَلَ,상호재귀,تَمَاصَرَ,,N
م-ص-ر,7,7형,اِنْفَعَلَ,수동형,اِنْمَصَرَ,,N
م-ص-ر,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَصَرَ,,N
م-ص-ر,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْصَرَ,,N
م-ص-ط,1,1형,فَعَلَ,기본형,مَصَطَ,,N
م-ص-ط,2,2형,فَعَّلَ,사동/강조,مَصَّطَ,,N
م-ص-ط,3,3형,فَاعَلَ,상호동작,مَاصَطَ,,N
م-ص-ط,4,4형,أَفْعَلَ,사역형,أَمْصَطَ,,N
م-ص-ط,5,5형,تَفَعَّلَ,재귀(2형),تَمَصَّطَ,,N
م-ص-ط,6,6형,تَفَاعَلَ,상호재귀,تَمَاصَطَ,,N
م-ص-ط,7,7형,اِنْفَعَلَ,수동형,اِنْمَصَطَ,,N
م-ص-ط,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَصَطَ,,N
م-ص-ط,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْصَطَ,,N
م-ص-ن,1,1형,فَعَلَ,기본형,مَصَنَ,,N
م-ص-ن,2,2형,فَعَّلَ,사동/강조,مَصَّنَ,,N
م-ص-ن,3,3형,فَاعَلَ,상호동작,مَاصَنَ,,N
م-ص-ن,4,4형,أَفْعَلَ,사역형,أَمْصَنَ,,N
م-ص-ن,5,5형,تَفَعَّلَ,재귀(2형),تَمَصَّنَ,,N
م-ص-ن,6,6형,تَفَاعَلَ,상호재귀,تَمَاصَنَ,,N
م-ص-ن,7,7형,اِنْفَعَلَ,수동형,اِنْمَصَنَ,,N
م-ص-ن,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَصَنَ,,N
م-ص-ن,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْصَنَ,,N
م-ط-ع,1,1형,فَعَلَ,기본형,مَطَعَ,,N
م-ط-ع,2,2형,فَعَّلَ,사동/강조,مَطَّعَ,,N
م-ط-ع,3,3형,فَاعَلَ,상호동작,مَاطَعَ,,N
م-ط-ع,4,4형,أَفْعَلَ,사역형,أَمْطَعَ,,N
م-ط-ع,5,5형,تَفَعَّلَ,재귀(2형),تَمَطَّعَ,,N
م-ط-ع,6,6형,تَفَاعَلَ,상호재귀,تَمَاطَعَ,,N
م-ط-ع,7,7형,اِنْفَعَلَ,수동형,اِنْمَطَعَ,,N
م-ط-ع,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَطَعَ,,N
م-ط-ع,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْطَعَ,,N
م-ظ-ف,1,1형,فَعَلَ,기본형,مَظَفَ,,N
م-ظ-ف,2,2형,فَعَّلَ,사동/강조,مَظَّفَ,,N
م-ظ-ف,3,3형,فَاعَلَ,상호동작,مَاظَفَ,,N
م-ظ-ف,4,4형,أَفْعَلَ,사역형,أَمْظَفَ,,N
م-ظ-ف,5,5형,تَفَعَّلَ,재귀(2형),تَمَظَّفَ,,N
م-ظ-ف,6,6형,تَفَاعَلَ,상호재귀,تَمَاظَفَ,,N
م-ظ-ف,7,7형,اِنْفَعَلَ,수동형,اِنْمَظَفَ,,N
م-ظ-ف,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَظَفَ,,N
م-ظ-ف,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْظَفَ,,N
م-ع-ت,1,1형,فَعَلَ,기본형,مَعَتَ,,Y
م-ع-ت,2,2형,فَعَّلَ,사동/강조,مَعَّتَ,,Y
م-ع-ت,3,3형,فَاعَلَ,상호동작,مَاعَتَ,,Y
م-ع-ت,4,4형,أَفْعَلَ,사역형,أَمْعَتَ,,Y
م-ع-ت,5,5형,تَفَعَّلَ,재귀(2형),تَمَعَّتَ,,N
م-ع-ت,6,6형,تَفَاعَلَ,상호재귀,تَمَاعَتَ,,N
م-ع-ت,7,7형,اِنْفَعَلَ,수동형,اِنْمَعَتَ,,Y
م-ع-ت,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَعَتَ,,Y
م-ع-ت,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْعَتَ,,Y
م-ع-ر,1,1형,فَعَلَ,기본형,مَعَرَ,,Y
م-ع-ر,2,2형,فَعَّلَ,사동/강조,مَعَّرَ,,Y
م-ع-ر,3,3형,فَاعَلَ,상호동작,مَاعَرَ,,N
م-ع-ر,4,4형,أَفْعَلَ,사역형,أَمْعَرَ,,Y
م-ع-ر,5,5형,تَفَعَّلَ,재귀(2형),تَمَعَّرَ,,Y
م-ع-ر,6,6형,تَفَاعَلَ,상호재귀,تَمَاعَرَ,,N
م-ع-ر,7,7형,اِنْفَعَلَ,수동형,اِنْمَعَرَ,,N
م-ع-ر,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَعَرَ,,N
م-ع-ر,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْعَرَ,,N
م-ف-ض,1,1형,فَعَلَ,기본형,مَفَضَ,,Y
م-ف-ض,2,2형,فَعَّلَ,사동/강조,مَفَّضَ,,Y
م-ف-ض,3,3형,فَاعَلَ,상호동작,مَافَضَ,,N
م-ف-ض,4,4형,أَفْعَلَ,사역형,أَمْفَضَ,,N
م-ف-ض,5,5형,تَفَعَّلَ,재귀(2형),تَمَفَّضَ,,N
م-ف-ض,6,6형,تَفَاعَلَ,상호재귀,تَمَافَضَ,,N
م-ف-ض,7,7형,اِنْفَعَلَ,수동형,اِنْمَفَضَ,,N
م-ف-ض,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَفَضَ,,N
م-ف-ض,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْفَضَ,,N
م-ف-ق,1,1형,فَعَلَ,기본형,مَفَقَ,,N
م-ف-ق,2,2형,فَعَّلَ,사동/강조,مَفَّقَ,,N
م-ف-ق,3,3형,فَاعَلَ,상호동작,مَافَقَ,,Y
م-ف-ق,4,4형,أَفْعَلَ,사역형,أَمْفَقَ,,N
م-ف-ق,5,5형,تَفَعَّلَ,재귀(2형),تَمَفَّقَ,,N
م-ف-ق,6,6형,تَفَاعَلَ,상호재귀,تَمَافَقَ,,N
م-ف-ق,7,7형,اِنْفَعَلَ,수동형,اِنْمَفَقَ,,N
م-ف-ق,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَفَقَ,,N
م-ف-ق,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْفَقَ,,N
م-ق-ب,1,1형,فَعَلَ,기본형,مَقَبَ,,N
م-ق-ب,2,2형,فَعَّلَ,사동/강조,مَقَّبَ,,N
م-ق-ب,3,3형,فَاعَلَ,상호동작,مَاقَبَ,,N
م-ق-ب,4,4형,أَفْعَلَ,사역형,أَمْقَبَ,,N
م-ق-ب,5,5형,تَفَعَّلَ,재귀(2형),تَمَقَّبَ,,N
م-ق-ب,6,6형,تَفَاعَلَ,상호재귀,تَمَاقَبَ,,N
م-ق-ب,7,7형,اِنْفَعَلَ,수동형,اِنْمَقَبَ,,N
م-ق-ب,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَقَبَ,,N
م-ق-ب,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْقَبَ,,N
م-ك-ة,1,1형,فَعَلَ,기본형,مَكَةَ,,Y
م-ك-ة,2,2형,فَعَّلَ,사동/강조,مَكَّةَ,,Y
م-ك-ة,3,3형,فَاعَلَ,상호동작,مَاكَةَ,,N
م-ك-ة,4,4형,أَفْعَلَ,사역형,أَمْكَةَ,,N
م-ك-ة,5,5형,تَفَعَّلَ,재귀(2형),تَمَكَّةَ,,N
م-ك-ة,6,6형,تَفَاعَلَ,상호재귀,تَمَاكَةَ,,N
م-ك-ة,7,7형,اِنْفَعَلَ,수동형,اِنْمَكَةَ,,N
م-ك-ة,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَكَةَ,,N
م-ك-ة,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْكَةَ,,N
م-ك-ت,1,1형,فَعَلَ,기본형,مَكَتَ,,N
م-ك-ت,2,2형,فَعَّلَ,사동/강조,مَكَّتَ,,N
م-ك-ت,3,3형,فَاعَلَ,상호동작,مَاكَتَ,,N
م-ك-ت,4,4형,أَفْعَلَ,사역형,أَمْكَتَ,,N
م-ك-ت,5,5형,تَفَعَّلَ,재귀(2형),تَمَكَّتَ,,N
م-ك-ت,6,6형,تَفَاعَلَ,상호재귀,تَمَاكَتَ,,N
م-ك-ت,7,7형,اِنْفَعَلَ,수동형,اِنْمَكَتَ,,N
م-ك-ت,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَكَتَ,,N
م-ك-ت,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْكَتَ,,N
م-ك-ل,1,1형,فَعَلَ,기본형,مَكَلَ,,N
م-ك-ل,2,2형,فَعَّلَ,사동/강조,مَكَّلَ,,N
م-ك-ل,3,3형,فَاعَلَ,상호동작,مَاكَلَ,,Y
م-ك-ل,4,4형,أَفْعَلَ,사역형,أَمْكَلَ,,N
م-ك-ل,5,5형,تَفَعَّلَ,재귀(2형),تَمَكَّلَ,,N
م-ك-ل,6,6형,تَفَاعَلَ,상호재귀,تَمَاكَلَ,,N
م-ك-ل,7,7형,اِنْفَعَلَ,수동형,اِنْمَكَلَ,,N
م-ك-ل,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَكَلَ,,N
م-ك-ل,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْكَلَ,,N
م-ك-ن,1,1형,فَعَلَ,기본형,مَكَنَ,,Y
م-ك-ن,2,2형,فَعَّلَ,사동/강조,مَكَّنَ,,Y
م-ك-ن,3,3형,فَاعَلَ,상호동작,مَاكَنَ,,Y
م-ك-ن,4,4형,أَفْعَلَ,사역형,أَمْكَنَ,,Y
م-ك-ن,5,5형,تَفَعَّلَ,재귀(2형),تَمَكَّنَ,,Y
م-ك-ن,6,6형,تَفَاعَلَ,상호재귀,تَمَاكَنَ,,Y
م-ك-ن,7,7형,اِنْفَعَلَ,수동형,اِنْمَكَنَ,,Y
م-ك-ن,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَكَنَ,,Y
م-ك-ن,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْكَنَ,,Y
م-ل-ع,1,1형,فَعَلَ,기본형,مَلَعَ,,N
م-ل-ع,2,2형,فَعَّلَ,사동/강조,مَلَّعَ,,N
م-ل-ع,3,3형,فَاعَلَ,상호동작,مَالَعَ,,N
م-ل-ع,4,4형,أَفْعَلَ,사역형,أَمْلَعَ,,N
م-ل-ع,5,5형,تَفَعَّلَ,재귀(2형),تَمَلَّعَ,,N
م-ل-ع,6,6형,تَفَاعَلَ,상호재귀,تَمَالَعَ,,N
م-ل-ع,7,7형,اِنْفَعَلَ,수동형,اِنْمَلَعَ,,N
م-ل-ع,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَلَعَ,,N
م-ل-ع,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْلَعَ,,N
م-م-,1,1형,فَعَلَ,기본형,مَمََ,,Y
م-م-,2,2형,فَعَّلَ,사동/강조,مَمََّ,,Y
م-م-,3,3형,فَاعَلَ,상호동작,مَامََ,,N
م-م-,4,4형,أَفْعَلَ,사역형,أَمْمََ,,Y
م-م-,5,5형,تَفَعَّلَ,재귀(2형),تَمَمََّ,,Y
م-م-,6,6형,تَفَاعَلَ,상호재귀,تَمَامََ,,Y
م-م-,7,7형,اِنْفَعَلَ,수동형,اِنْمَمََ,,N
م-م-,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَمََ,,Y
م-م-,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْمََ,,N
م-ن-ح,1,1형,فَعَلَ,기본형,مَنَحَ,,Y
م-ن-ح,2,2형,فَعَّلَ,사동/강조,مَنَّحَ,,Y
م-ن-ح,3,3형,فَاعَلَ,상호동작,مَانَحَ,,Y
م-ن-ح,4,4형,أَفْعَلَ,사역형,أَمْنَحَ,,Y
م-ن-ح,5,5형,تَفَعَّلَ,재귀(2형),تَمَنَّحَ,,Y
م-ن-ح,6,6형,تَفَاعَلَ,상호재귀,تَمَانَحَ,,Y
م-ن-ح,7,7형,اِنْفَعَلَ,수동형,اِنْمَنَحَ,,N
م-ن-ح,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَنَحَ,,N
م-ن-ح,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْنَحَ,,Y
م-ن-ع,1,1형,فَعَلَ,기본형,مَنَعَ,,Y
م-ن-ع,2,2형,فَعَّلَ,사동/강조,مَنَّعَ,,Y
م-ن-ع,3,3형,فَاعَلَ,상호동작,مَانَعَ,,Y
م-ن-ع,4,4형,أَفْعَلَ,사역형,أَمْنَعَ,,Y
م-ن-ع,5,5형,تَفَعَّلَ,재귀(2형),تَمَنَّعَ,,Y
م-ن-ع,6,6형,تَفَاعَلَ,상호재귀,تَمَانَعَ,,Y
م-ن-ع,7,7형,اِنْفَعَلَ,수동형,اِنْمَنَعَ,,N
م-ن-ع,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَنَعَ,,Y
م-ن-ع,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْنَعَ,,N
م-ن-ه,1,1형,فَعَلَ,기본형,مَنَهَ,,Y
م-ن-ه,2,2형,فَعَّلَ,사동/강조,مَنَّهَ,,Y
م-ن-ه,3,3형,فَاعَلَ,상호동작,مَانَهَ,,Y
م-ن-ه,4,4형,أَفْعَلَ,사역형,أَمْنَهَ,,Y
م-ن-ه,5,5형,تَفَعَّلَ,재귀(2형),تَمَنَّهَ,,Y
م-ن-ه,6,6형,تَفَاعَلَ,상호재귀,تَمَانَهَ,,Y
م-ن-ه,7,7형,اِنْفَعَلَ,수동형,اِنْمَنَهَ,,Y
م-ن-ه,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَنَهَ,,Y
م-ن-ه,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْنَهَ,,Y
م-ه-ر,1,1형,فَعَلَ,기본형,مَهَرَ,,Y
م-ه-ر,2,2형,فَعَّلَ,사동/강조,مَهَّرَ,,Y
م-ه-ر,3,3형,فَاعَلَ,상호동작,مَاهَرَ,,Y
م-ه-ر,4,4형,أَفْعَلَ,사역형,أَمْهَرَ,,Y
م-ه-ر,5,5형,تَفَعَّلَ,재귀(2형),تَمَهَّرَ,,Y
م-ه-ر,6,6형,تَفَاعَلَ,상호재귀,تَمَاهَرَ,,Y
م-ه-ر,7,7형,اِنْفَعَلَ,수동형,اِنْمَهَرَ,,N
م-ه-ر,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَهَرَ,,N
م-ه-ر,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْهَرَ,,N
م-ه-ن,1,1형,فَعَلَ,기본형,مَهَنَ,,Y
م-ه-ن,2,2형,فَعَّلَ,사동/강조,مَهَّنَ,,Y
م-ه-ن,3,3형,فَاعَلَ,상호동작,مَاهَنَ,,Y
م-ه-ن,4,4형,أَفْعَلَ,사역형,أَمْهَنَ,,Y
م-ه-ن,5,5형,تَفَعَّلَ,재귀(2형),تَمَهَّنَ,,Y
م-ه-ن,6,6형,تَفَاعَلَ,상호재귀,تَمَاهَنَ,,Y
م-ه-ن,7,7형,اِنْفَعَلَ,수동형,اِنْمَهَنَ,,Y
م-ه-ن,8,8형,اِفْتَعَلَ,재귀/중간태,اِمْتَهَنَ,,Y
م-ه-ن,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَمْهَنَ,,N
ن- -ل,1,1형,فَعَلَ,기본형,نَ َلَ,,Y
ن- -ل,2,2형,فَعَّلَ,사동/강조,نَ َّلَ,,Y
ن- -ل,3,3형,فَاعَلَ,상호동작,نَا َلَ,,Y
ن- -ل,4,4형,أَفْعَلَ,사역형,أَنْ َلَ,,Y
ن- -ل,5,5형,تَفَعَّلَ,재귀(2형),تَنَ َّلَ,,Y
ن- -ل,6,6형,تَفَاعَلَ,상호재귀,تَنَا َلَ,,Y
ن- -ل,7,7형,اِنْفَعَلَ,수동형,اِنْنَ َلَ,,Y
ن- -ل,8,8형,اِفْتَعَلَ,재귀/중간태,اِنْتَ َلَ,,Y
ن- -ل,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَنْ َلَ,,Y
ن-ت-خ,1,1형,فَعَلَ,기본형,نَتَخَ,,Y
ن-ت-خ,2,2형,فَعَّلَ,사동/강조,نَتَّخَ,,Y
ن-ت-خ,3,3형,فَاعَلَ,상호동작,نَاتَخَ,,N
ن-ت-خ,4,4형,أَفْعَلَ,사역형,أَنْتَخَ,,N
ن-ت-خ,5,5형,تَفَعَّلَ,재귀(2형),تَنَتَّخَ,,N
ن-ت-خ,6,6형,تَفَاعَلَ,상호재귀,تَنَاتَخَ,,N
ن-ت-خ,7,7형,اِنْفَعَلَ,수동형,اِنْنَتَخَ,,N
ن-ت-خ,8,8형,اِفْتَعَلَ,재귀/중간태,اِنْتَتَخَ,,N
ن-ت-خ,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَنْتَخَ,,N
ن-ت-ش,1,1형,فَعَلَ,기본형,نَتَشَ,,Y
ن-ت-ش,2,2형,فَعَّلَ,사동/강조,نَتَّشَ,,Y
ن-ت-ش,3,3형,فَاعَلَ,상호동작,نَاتَشَ,,N
ن-ت-ش,4,4형,أَفْعَلَ,사역형,أَنْتَشَ,,Y
ن-ت-ش,5,5형,تَفَعَّلَ,재귀(2형),تَنَتَّشَ,,Y
ن-ت-ش,6,6형,تَفَاعَلَ,상호재귀,تَنَاتَشَ,,N
ن-ت-ش,7,7형,اِنْفَعَلَ,수동형,اِنْنَتَشَ,,N
ن-ت-ش,8,8형,اِفْتَعَلَ,재귀/중간태,اِنْتَتَشَ,,N
ن-ت-ش,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَنْتَشَ,,N
ن-ت-ظ,1,1형,فَعَلَ,기본형,نَتَظَ,,N
ن-ت-ظ,2,2형,فَعَّلَ,사동/강조,نَتَّظَ,,N
ن-ت-ظ,3,3형,فَاعَلَ,상호동작,نَاتَظَ,,N
ن-ت-ظ,4,4형,أَفْعَلَ,사역형,أَنْتَظَ,,N
ن-ت-ظ,5,5형,تَفَعَّلَ,재귀(2형),تَنَتَّظَ,,N
ن-ت-ظ,6,6형,تَفَاعَلَ,상호재귀,تَنَاتَظَ,,N
ن-ت-ظ,7,7형,اِنْفَعَلَ,수동형,اِنْنَتَظَ,,N
ن-ت-ظ,8,8형,اِفْتَعَلَ,재귀/중간태,اِنْتَتَظَ,,N
ن-ت-ظ,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَنْتَظَ,,N
ن-ت-ق,1,1형,فَعَلَ,기본형,نَتَقَ,,Y
ن-ت-ق,2,2형,فَعَّلَ,사동/강조,نَتَّقَ,,Y
ن-ت-ق,3,3형,فَاعَلَ,상호동작,نَاتَقَ,,N
ن-ت-ق,4,4형,أَفْعَلَ,사역형,أَنْتَقَ,,Y
ن-ت-ق,5,5형,تَفَعَّلَ,재귀(2형),تَنَتَّقَ,,Y
ن-ت-ق,6,6형,تَفَاعَلَ,상호재귀,تَنَاتَقَ,,N
ن-ت-ق,7,7형,اِنْفَعَلَ,수동형,اِنْنَتَقَ,,N
ن-ت-ق,8,8형,اِفْتَعَلَ,재귀/중간태,اِنْتَتَقَ,,N
ن-ت-ق,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَنْتَقَ,,N
ن-ت-م,1,1형,فَعَلَ,기본형,نَتَمَ,,Y
ن-ت-م,2,2형,فَعَّلَ,사동/강조,نَتَّمَ,,Y
ن-ت-م,3,3형,فَاعَلَ,상호동작,نَاتَمَ,,Y
ن-ت-م,4,4형,أَفْعَلَ,사역형,أَنْتَمَ,,Y
ن-ت-م,5,5형,تَفَعَّلَ,재귀(2형),تَنَتَّمَ,,Y
ن-ت-م,6,6형,تَفَاعَلَ,상호재귀,تَنَاتَمَ,,N
ن-ت-م,7,7형,اِنْفَعَلَ,수동형,اِنْنَتَمَ,,N
ن-ت-م,8,8형,اِفْتَعَلَ,재귀/중간태,اِنْتَتَمَ,,N
ن-ت-م,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَنْتَمَ,,N
ن-ت-ه,1,1형,فَعَلَ,기본형,نَتَهَ,,Y
ن-ت-ه,2,2형,فَعَّلَ,사동/강조,نَتَّهَ,,Y
ن-ت-ه,3,3형,فَاعَلَ,상호동작,نَاتَهَ,,Y
ن-ت-ه,4,4형,أَفْعَلَ,사역형,أَنْتَهَ,,Y
ن-ت-ه,5,5형,تَفَعَّلَ,재귀(2형),تَنَتَّهَ,,Y
ن-ت-ه,6,6형,تَفَاعَلَ,상호재귀,تَنَاتَهَ,,N
ن-ت-ه,7,7형,اِنْفَعَلَ,수동형,اِنْنَتَهَ,,N
ن-ت-ه,8,8형,اِفْتَعَلَ,재귀/중간태,اِنْتَتَهَ,,N
ن-ت-ه,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَنْتَهَ,,Y
ن-ج-ح,1,1형,فَعَلَ,기본형,نَجَحَ,,Y
ن-ج-ح,2,2형,فَعَّلَ,사동/강조,نَجَّحَ,,Y
ن-ج-ح,3,3형,فَاعَلَ,상호동작,نَاجَحَ,,Y
ن-ج-ح,4,4형,أَفْعَلَ,사역형,أَنْجَحَ,,Y
ن-ج-ح,5,5형,تَفَعَّلَ,재귀(2형),تَنَجَّحَ,,Y
ن-ج-ح,6,6형,تَفَاعَلَ,상호재귀,تَنَاجَحَ,,N
ن-ج-ح,7,7형,اِنْفَعَلَ,수동형,اِنْنَجَحَ,,N
ن-ج-ح,8,8형,اِفْتَعَلَ,재귀/중간태,اِنْتَجَحَ,,N
ن-ج-ح,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَنْجَحَ,,N
ن-ح-ل,1,1형,فَعَلَ,기본형,نَحَلَ,,Y
ن-ح-ل,2,2형,فَعَّلَ,사동/강조,نَحَّلَ,,Y
ن-ح-ل,3,3형,فَاعَلَ,상호동작,نَاحَلَ,,Y
ن-ح-ل,4,4형,أَفْعَلَ,사역형,أَنْحَلَ,,Y
ن-ح-ل,5,5형,تَفَعَّلَ,재귀(2형),تَنَحَّلَ,,Y
ن-ح-ل,6,6형,تَفَاعَلَ,상호재귀,تَنَاحَلَ,,N
ن-ح-ل,7,7형,اِنْفَعَلَ,수동형,اِنْنَحَلَ,,N
ن-ح-ل,8,8형,اِفْتَعَلَ,재귀/중간태,اِنْتَحَلَ,,Y
ن-ح-ل,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَنْحَلَ,,N
ن-ح-ن,1,1형,فَعَلَ,기본형,نَحَنَ,,Y
ن-ح-ن,2,2형,فَعَّلَ,사동/강조,نَحَّنَ,,Y
ن-ح-ن,3,3형,فَاعَلَ,상호동작,نَاحَنَ,,N
ن-ح-ن,4,4형,أَفْعَلَ,사역형,أَنْحَنَ,,Y
ن-ح-ن,5,5형,تَفَعَّلَ,재귀(2형),تَنَحَّنَ,,Y
ن-ح-ن,6,6형,تَفَاعَلَ,상호재귀,تَنَاحَنَ,,N
ن-ح-ن,7,7형,اِنْفَعَلَ,수동형,اِنْنَحَنَ,,N
ن-ح-ن,8,8형,اِفْتَعَلَ,재귀/중간태,اِنْتَحَنَ,,N
ن-ح-ن,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَنْحَنَ,,N
ن-د-ق,1,1형,فَعَلَ,기본형,نَدَقَ,,Y
ن-د-ق,2,2형,فَعَّلَ,사동/강조,نَدَّقَ,,Y
ن-د-ق,3,3형,فَاعَلَ,상호동작,نَادَقَ,,N
ن-د-ق,4,4형,أَفْعَلَ,사역형,أَنْدَقَ,,Y
ن-د-ق,5,5형,تَفَعَّلَ,재귀(2형),تَنَدَّقَ,,Y
ن-د-ق,6,6형,تَفَاعَلَ,상호재귀,تَنَادَقَ,,N
ن-د-ق,7,7형,اِنْفَعَلَ,수동형,اِنْنَدَقَ,,N
ن-د-ق,8,8형,اِفْتَعَلَ,재귀/중간태,اِنْتَدَقَ,,N
