root,verb_form,verb_form_label,pattern,nuance_korean,arabic_word,meaning_korean,verified,meaning_primary,meaning_secondary,nuance_kr,example_sentence,sentence_meaning,level
ه-ن-د,1,1형,فَعَلَ,기본형,هَنَدَ,,Y,인도화하다,없음,인도와 관련된 것으로 만들거나 인도풍으로 만들다는 의미를 가집니다. 드물게 사용되는 동사입니다.,هَنَدَ الكَاتِبُ القِصَّةَ.,작가가 이야기를 인도화했다.,1
ه-ن-د,2,2형,فَعَّلَ,사동/강조,هَنَّدَ,,Y,인도화하다,없음,"Form 2 동사는 기본 의미에 강조나 변화를 더하는 경향이 있습니다. 이 경우 '인도와 관련되게 만들다', '인도 스타일로 만들다' 등의 의미를 가집니다.",هَنَّدَ المُصَمِّمُ الدِّيكُورَ (hannada al-muṣammu al-dīkūra),디자이너는 장식을 인도화했다.,1
ه-ن-د,3,3형,فَاعَلَ,상호동작,هَانَدَ,,N,인도화하다,없음,"Form 3은 주로 쌍방향적인 의미나 노력/시도를 나타냅니다. 이 경우에는 '인도화하려고 노력하다', '인도와 유사하게 만들다' 등의 뉘앙스를 가집니다. 현대 아랍어에서는 매우 드물게 사용되는 단어입니다.",حَاوَلَ الْمُسْتَشْرِقُ أَنْ يُهَانِدَ الْمُجْتَمَعَ الْعَرَبِيَّ.,그 동양학자는 아랍 사회를 인도화하려고 노력했다.,1
ه-ن-د,4,4형,أَفْعَلَ,사역형,أَهْنَدَ,,N,인도화하다,없음,"ه-ن-د 어근에서 파생된 4형 동사로, 주로 무엇인가를 인도의 특징이나 스타일로 만드는 것을 의미합니다.",أَهْنَدَ الْمُصَمِّمُ الدِّيكُورَ.,디자이너가 실내 장식을 인도풍으로 만들었다.,1
ه-ن-د,5,5형,تَفَعَّلَ,재귀(2형),تَهَنَّدَ,,N,인도화되다,없음,"5형 동사 (tafa''ala)로, 주로 '어떤 특성이나 행동을 취하다' 또는 '어떤 모습으로 변하다'는 의미를 나타냅니다. 여기서는 '인도 사람이 되다' 또는 '인도 문화의 영향을 받다'와 같이 인도와 관련된 특성을 가지게 됨을 의미합니다.",تَهَنَّدَ الرَّجُلُ بَعْدَ سَفَرِهِ إِلَى الْهِنْدِ.,그 남자는 인도 여행 후 인도화되었다.,1
ه-ن-د,6,6형,تَفَاعَلَ,상호재귀,تَهَانَدَ,,N,서로 선물하다,없음,"6형 동사로, 상호성을 나타냅니다. 즉, 주어들이 서로에게 'هَدِيَّة' (선물)을 주는 행위를 의미합니다. 두 명 이상이 서로 주고받는 행위를 강조합니다.",تَهَانَدَ الصَّدِيقَانِ فِي الْعِيدِ.,두 친구는 축제에서 서로에게 선물을 주었다.,1
ه-ن-د,7,7형,اِنْفَعَلَ,수동형,اِنْهَنَدَ,,N,인도화되다,없음,"7형 동사는 주로 자동사적 의미를 가지며, '되다, ~해지다'와 같은 의미를 더합니다. 이 경우에는 '인도처럼 되다' 또는 '인도화되다'를 의미합니다. 희귀한 동사 형태입니다.",اِنْهَنَدَ الطِّفلُ بَعْدَ سَفَرِهِ إِلىٰ الهِنْدِ.,아이는 인도로 여행을 간 후 인도화되었다.,1
ه-ن-د,8,8형,اِفْتَعَلَ,재귀/중간태,اِهْتَنَدَ,,N,인도화되다,없음,"Form VIII 동사로, 주로 수동태적 의미나 재귀적 의미를 나타낸다. '인도화되다', '인도의 영향을 받다'와 같이 번역될 수 있다. 드물게 '인도처럼 되다'와 같은 자발적인 변화를 의미할 수도 있다.",اِهْتَنَدَتِ الْمَدِينَةُ بِالتَّقَالِيدِ الْهِنْدِيَّةِ.,그 도시는 인도 전통으로 인도화되었다.,1
ه-ن-د,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَهْنَدَ,,N,인도화하다,없음,"Form X (اِسْتَفْعَلَ) 동사이며, 주로 '구하다', '요구하다', 또는 '...라고 여기다'의 의미를 갖습니다. 이 경우에는 '인도처럼 여기다', 즉 '인도화하다', '인도 문화의 영향을 받다' 등의 의미로 해석될 수 있습니다.",بدأت الشركة في اِسْتِهْنَادِ بعض عملياتها.,그 회사는 일부 운영을 인도화하기 시작했습니다.,1
و-ج-د,1,1형,فَعَلَ,기본형,وَجَدَ,,Y,발견하다,"찾다, 경험하다, ~라고 생각하다","가장 기본적인 의미는 '발견하다'이지만, 문맥에 따라 찾거나, 어떤 감정이나 상황을 경험하거나, 혹은 무엇을 생각하는 의미로도 사용됩니다. 따라서 문맥에 맞는 번역이 중요합니다.",وَجَدْتُ كِتَابِي (wajadtu kitābī),나는 내 책을 찾았다.,1
و-ج-د,2,2형,فَعَّلَ,사동/강조,وَجَّدَ,,Y,찾다,"발견하다, 존재하다","타동사이며, 주로 무엇인가를 적극적으로 찾아냈거나 발견했음을 나타낸다. 단순히 '있다'라는 의미보다는 능동적인 의미를 내포한다. Form 2는 일반적으로 기본 의미를 강조하거나 방향성을 더하는 역할을 한다.",وَجَّدَ الطِّفْلُ كِتَابَهُ الضَّائِعَ.,아이는 잃어버린 책을 찾았다.,1
و-ج-د,3,3형,فَاعَلَ,상호동작,وَاجَدَ,,Y,발견하다,"깨닫다, 느끼다, 겪다","3형 동사로, 찾다, 발견하다 외에 깨닫거나 느끼는 감정을 표현할 때도 사용됩니다. 목적어가 보통 사람/사물이며, 감정을 느낄 때는 주로 부사적 의미와 함께 사용됩니다.",وَاجَدَ الْعَامِلُ الْحَقِيقَةَ مُرَّةً. ,노동자는 진실이 쓰다는 것을 깨달았다.,1
و-ج-د,4,4형,أَفْعَلَ,사역형,أَوْجَدَ,,Y,존재하게 하다,"발견하다, 창조하다","Form IV 동사로, 기본 어근의 의미를 사동적으로 만듭니다. '찾다' (وَجَدَ)에서 '찾게 하다', 즉 '존재하게 하다', '발견하게 하다', '창조하다' 등의 의미로 확장됩니다. 특히 하나님과 관련될 경우 '창조하다'의 의미로 많이 사용됩니다.",أَوْجَدَ اللهُ الْكَوْنَ.,알라께서 우주를 창조하셨다.,1
و-ج-د,5,5형,تَفَعَّلَ,재귀(2형),تَوَجَّدَ,,Y,슬퍼하다,"애통해하다, 아쉬워하다","Form V는 재귀적인 의미를 가지며, '슬픔을 느끼다'와 같이 스스로에게 영향을 주는 감정을 나타낸다. 찾다 (وجد) 라는 기본 의미에서 파생되어, 잃어버린 것에 대한 슬픔을 암시할 수 있다.",تَوَجَّدَ الرَّجُلُ عَلَى فُقْدَانِ ابْنِهِ.,그 남자는 아들을 잃은 것에 대해 슬퍼했다.,1
و-ج-د,6,6형,تَفَاعَلَ,상호재귀,تَوَاجَدَ,,Y,발견되다,"존재하다, 모이다, 가짜로 ~인 척 하다","6형 동사는 주로 상호성이나 가식을 나타낸다. 'تَوَاجَدَ'는 자동사로, '발견되다', '존재하다'라는 기본적인 의미 외에 '모이다', '~인 척 하다'와 같이 상호작용이나 가장된 행위를 나타낼 수 있다.",تَوَاجَدَ الْمُتَظَاهِرُونَ فِي السَاحَةِ.,시위대는 광장에 모였다.,1
و-ج-د,7,7형,اِنْفَعَلَ,수동형,اِنْوَجَدَ,,N,발견되다,없음,"수동태의 의미를 가지며, 보통 어떤 것이 우연히, 또는 예상치 못하게 발견되는 상황을 나타냅니다. 7형 동사는 주로 수동 또는 자동의 의미를 갖습니다.",اِنْوَجَدَ الكِتَابُ في الْحَقِيبَةِ.,책이 가방 안에서 발견되었다.,1
و-ج-د,8,8형,اِفْتَعَلَ,재귀/중간태,اِوْتَجَدَ,,N,발견되다,"인정되다, 존재하다","제8형 동사로, 수동태적인 의미를 내포하며, 주로 어떤 것이 발견되거나 인지되는 상황을 나타낸다. 자동사로 사용된다.",اِوْتُجِدَتْ آثَارٌ قَدِيمَةٌ فِي الْمَدِينَةِ. ,그 도시에서 고대 유적들이 발견되었다.,1
و-ج-د,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَوْجَدَ,,N,새롭다,없음,"10형 동사로 '새롭게 하다', '새롭게 발견하다', '혁신하다' 등의 의미를 내포합니다. 주로 새로운 것을 창조하거나 찾아내는 행위를 강조합니다.",اِسْتَوْجَدَ ٱلْعَالِمُ دَوَاءً جَدِيدًا.,그 과학자는 새로운 약을 새로 발견했다.,1
و-ص-ل,1,1형,فَعَلَ,기본형,وَصَلَ,,Y,도착하다,"잇다, 연결하다, 이르다","기본적으로 물리적인 도착을 의미하지만, 추상적인 '이르다' 또는 '연결하다'의 의미로도 사용될 수 있습니다. Form 1 동사로 가장 기본적인 형태입니다.",وَصَلَ الرَّجُلُ إِلَى الْمَدِينَةِ.‎,그 남자는 도시에 도착했다.,1
و-ص-ل,2,2형,فَعَّلَ,사동/강조,وَصَّلَ,,Y,전달하다,"연결하다, 이어주다, 도달하게 하다","강조형 동사. 단순히 'وصل' (도달하다) 보다 더 적극적인 행위, 즉 누군가/무언가를 다른 장소/상태에 도달하게 하는 의미를 내포함. 통신, 운송, 연결 등 다양한 맥락에서 사용될 수 있음.",وَصَّلَ السَّائِقُ الرِّسَالَةَ إِلَى الْمَنْزِلِ. ,운전사가 편지를 집으로 전달했다.,1
و-ص-ل,3,3형,فَاعَلَ,상호동작,وَاصَلَ,,Y,계속하다,"연결하다, 교신하다","Form 3 동사로, 상호 작용이나 협력을 나타내는 경우가 많으며, 여기서는 '서로 연결을 유지하다'에서 '계속하다'라는 의미로 확장됩니다. 어떤 행위나 상태를 중단 없이 이어가는 것을 강조합니다.",وَاصَلَ الْفَرِيقُ التَّدْرِيبَ بِجِدٍّ.,그 팀은 열심히 훈련을 계속했다.,1
و-ص-ل,4,4형,أَفْعَلَ,사역형,أَوْصَلَ,,Y,전달하다,"도착하게 하다, 연결하다","4형 동사는 기본적으로 사동의 의미를 가지며, 여기서는 'وصل' (도착하다, 연결되다)의 사동형으로, 누군가/무언가를 도착하게 하거나 연결하는 행위를 나타냅니다. 대상에 대한 영향력을 내포합니다.",أَوْصَلْتُ الرِّسَالَةَ إِلَى الْمُدِيرِ. ,나는 편지를 이사에게 전달했다.,1
و-ص-ل,5,5형,تَفَعَّلَ,재귀(2형),تَوَصَّلَ,,Y,도달하다,"합의하다, 결론짓다","Form V (تَفَعَّلَ) 동사로, 자동사적 의미가 강하며, 점진적인 과정이나 노력을 통해 어떤 결과에 도달하는 것을 나타낸다. 목적 달성, 합의 도달, 결론 도출 등 다양한 상황에서 사용될 수 있다. 재귀적인 의미도 내포할 수 있다.",تَوَصَّلَ الْفَرِيقُ إِلَى اتِّفَاقٍ.,그 팀은 합의에 도달했다.,1
و-ص-ل,6,6형,تَفَاعَلَ,상호재귀,تَوَاصَلَ,,Y,연락하다,"소통하다, 교신하다","Form VI 동사는 상호적인 의미를 가집니다. 즉, '서로 ~하다'라는 뜻을 내포합니다. 따라서 'تَوَاصَلَ'는 '서로 연락하다'라는 의미를 가집니다. 지속적이고 반복적인 행동을 나타낼 수 있습니다.",تَوَاصَلْنَا عَبْرَ الْإِنْتَرْنِتِ.,우리는 인터넷을 통해 연락했다.,1
و-ص-ل,7,7형,اِنْفَعَلَ,수동형,اِنْوَصَلَ,,N,연결되다,"관계맺다, 이어지다","7형 동사는 주로 수동태 또는 자발적인 의미를 나타냅니다. 따라서 'اِنْوَصَلَ'는 단순히 연결되는 것이 아니라, 스스로 연결되거나 연결되는 과정을 강조합니다.",اِنْوَصَلَ الْخَطُّ بَيْنَ الْمَدِينَتَيْنِ.‎,두 도시 사이에 노선이 연결되었다.,1
و-ص-ل,8,8형,اِفْتَعَلَ,재귀/중간태,اِوْتَصَلَ,,N,연결되다,"이어지다, 도달하다","Form VIII (اِفْتَعَلَ) 동사형으로, 능동의 의미를 가지며, 주로 '상호', '반사', 또는 '노력'의 의미를 내포한다. 이 경우, '스스로 연결되다', '힘써 연결하다' 등의 뉘앙스를 가질 수 있다.",اِوْتَصَلَ الْخَطُّ الْهَاتِفِيُّ بَيْنَ الْمَدِينَتَيْنِ.,전화선이 두 도시 사이에 연결되었다.,1
و-ص-ل,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَوْصَلَ,,N,연결하다,"중재하다, 결론짓다","10형 동사로, 'وصَلَ' (وصل - 도달하다, 연결하다)의 의미를 강화하거나, 어떤 행위를 적극적으로 구하는 의미를 나타냅니다. 여기서는 '연결하려고 노력하다', '연결을 성사시키다', 혹은 '중재를 통해 연결하다' 등의 뉘앙스를 가질 수 있습니다. 때로는 '결론에 도달하다'라는 의미로도 사용됩니다.",اِسْتَوْصَلَ الْحَكَمُ بَيْنَ الْمُتَنَازِعَيْنِ.,심판은 분쟁 당사자들 사이를 중재하여 화해시켰다.,1
و-ق-ف,1,1형,فَعَلَ,기본형,وَقَفَ,,Y,서다,"멈추다, 머무르다","가장 기본적인 형태의 동사이며, 물리적으로 서 있는 행위 외에도 멈추거나 어떤 장소에 머무르는 행위를 나타낼 수 있습니다. 다양한 전치사와 함께 사용하여 더 구체적인 의미를 나타낼 수 있습니다.",وَقَفَ الرَّجُلُ أَمَامَ الْبَابِ.,남자가 문 앞에 섰다.,1
و-ق-ف,2,2형,فَعَّلَ,사동/강조,وَقَّفَ,,Y,세우다,"정지시키다, 보류하다","2형 동사로, 기본적으로 '세우다', '멈추게 하다'라는 사동의 의미를 가집니다. 1형 동사 'وَقَفَ' (서다, 멈추다)의 사동형으로 이해할 수 있습니다. 강조의 의미도 내포할 수 있습니다.",وَقَّفَ الشُّرْطِيُّ السَّيَّارَةَ. ,경찰관이 차를 세웠다.,1
و-ق-ف,3,3형,فَاعَلَ,상호동작,وَاقَفَ,,Y,동의하다,"일치하다, 어울리다","3형 동사로, 주로 상호 작용이나 관련성을 나타낸다. '함께 서다'라는 기본적인 의미에서 파생되어 의견이나 입장을 같이 하는 것을 의미한다.",وَاقَفَهُ عَلَى رَأْيِهِ.,그는 그의 의견에 동의했다.,1
و-ق-ف,4,4형,أَفْعَلَ,사역형,أَوْقَفَ,,Y,멈추다,"세우다, 중단시키다","4형 동사는 기본 의미에 사동성을 더하는 경우가 많음. 따라서 단순히 '서다'가 아닌 '세우다, 멈추게 하다'의 의미를 가짐.",أَوْقَفَ الشُّرْطِيُّ السَّيَّارَةَ.‎,경찰관이 차를 멈추게 했다.,1
و-ق-ف,5,5형,تَفَعَّلَ,재귀(2형),تَوَقَّفَ,,Y,멈추다,"중단하다, 머무르다","Form V 동사로, 주로 스스로의 의지로 멈추거나 중단하는 행위를 나타냅니다. 'وقف' (멈추다, 서다)의 어근을 가지며, 능동적인 멈춤의 의미를 강조합니다.",تَوَقَّفَ الْقِطَارُ فِي الْمَحَطَّةِ.,기차가 역에 멈췄다.,1
و-ق-ف,6,6형,تَفَاعَلَ,상호재귀,تَوَاقَفَ,,Y,서로 멈추다,없음,"Form VI 동사이며, 상호성(mutual action)을 나타냅니다. 즉, 두 명 이상이 서로에게 영향을 주는 행위를 의미합니다. 여기서 'وَقَفَ' (멈추다)의 상호 행위이므로 '서로 멈추다'라는 의미가 됩니다.",تَوَاقَفَ السَّيَّارَانِ عِنْدَ الإِشَارَةِ.‎,두 대의 차가 신호등 앞에서 서로 멈추었다.,1
و-ق-ف,7,7형,اِنْفَعَلَ,수동형,اِنْوَقَفَ,,N,멈추다,"중단되다, 정지되다","7형은 주로 자동태로 사용되며, 행위자가 외부 요인에 의해 멈추거나 중단되는 상황을 나타냅니다. 자발적인 멈춤보다는 어떤 힘에 의해 정지되는 느낌을 줍니다.",اِنْوَقَفَ السَّيَّارَةُ فَجْأَةً.,차가 갑자기 멈췄다.,1
و-ق-ف,8,8형,اِفْتَعَلَ,재귀/중간태,اِوْتَقَفَ,,N,멈추다,없음,"8형 동사로, 주로 행위의 상호성이나 순응적인 의미를 내포하나, '멈추다'라는 의미에서는 일반적인 '멈춤'이 아닌, 어떤 상황이나 행동이 중단되는 뉘앙스를 가짐. 강조의 의미도 있을 수 있음.",اِوْتَقَفَ الْمُتَّهَمُ أَمَامَ الْمَحْكَمَةِ.,피고인은 법원 앞에서 멈춰 섰다.,1
و-ق-ف,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَوْقَفَ,,Y,멈추게 하다,"세우다, 가로막다","Form 10은 주로 '요구하다', '찾다', '만들다'와 같은 의미를 더하는데, 이 경우 '멈춤'을 요구하거나 만들게 하는 의미를 가진다. 단순히 '멈추다' (وَقَفَ)가 아니라 어떤 행동을 통해 멈추게 만드는 사동의 의미가 강하다.",اِسْتَوْقَفَ الشرطيُّ السائقَ.,경찰관이 운전자를 멈춰 세웠다.,1
